states,actions,rewards,dones,next_states,log_probs
"[0.00079248 0.         0.         0.         0.4024934  0.0035294
 0.         0.         0.         0.4024934  0.00797392 0.
 0.         0.         0.4024934  0.00731312 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.5104753]], shape=(1, 1), dtype=float32)",0.9489524722099304,False,"[0.0035294  0.         0.         0.         0.4024934  0.00797392
 0.         0.         0.         0.4024934  0.00731312 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.5087392]], shape=(1, 1), dtype=float32)"
"[0.0035294  0.         0.         0.         0.4024934  0.00797392
 0.         0.         0.         0.4024934  0.00731312 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.9489524722099304,False,"[0.00797392 0.         0.         0.         0.4024934  0.00731312
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[16.990986]], shape=(1, 1), dtype=float32)"
"[0.00797392 0.         0.         0.         0.4024934  0.00731312
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.00620013]], shape=(1, 1), dtype=float32)",0.9978842675685883,False,"[0.00731312 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.00149572 0.         0.         0.
 0.4024934 ]","tf.Tensor([[4.083712]], shape=(1, 1), dtype=float32)"
"[0.00731312 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.00149572 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.9938163138926029,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.00149572 0.         0.
 0.         0.4024934  0.00556367 0.         0.         0.
 0.4024934 ]","tf.Tensor([[16.05583]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.00149572 0.         0.
 0.         0.4024934  0.00556367 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.26543885]], shape=(1, 1), dtype=float32)",0.9675779826939106,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.00149572 0.
 0.         0.         0.4024934  0.00556367 0.         0.
 0.         0.4024934  0.00587813 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.7293009]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.00149572 0.
 0.         0.         0.4024934  0.00556367 0.         0.
 0.         0.4024934  0.00587813 0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.9220852345228195,False,"[0.         0.         0.         0.         0.4024934  0.00149572
 0.         0.         0.         0.4024934  0.00556367 0.
 0.         0.         0.4024934  0.00587813 0.         0.
 0.         0.4024934  0.00445865 0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.154152]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.00149572
 0.         0.         0.         0.4024934  0.00556367 0.
 0.         0.         0.4024934  0.00587813 0.         0.
 0.         0.4024934  0.00445865 0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",1.0,False,"[0.00149572 0.         0.         0.         0.4024934  0.00556367
 0.         0.         0.         0.4024934  0.00587813 0.
 0.         0.         0.4024934  0.00445865 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[16.386745]], shape=(1, 1), dtype=float32)"
"[0.00149572 0.         0.         0.         0.4024934  0.00556367
 0.         0.         0.         0.4024934  0.00587813 0.
 0.         0.         0.4024934  0.00445865 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.9,False,"[0.00556367 0.         0.         0.         0.4024934  0.00587813
 0.         0.         0.         0.4024934  0.00445865 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.407074]], shape=(1, 1), dtype=float32)"
"[0.00556367 0.         0.         0.         0.4024934  0.00587813
 0.         0.         0.         0.4024934  0.00445865 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.9,False,"[0.00587813 0.         0.         0.         0.4024934  0.00445865
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[16.314629]], shape=(1, 1), dtype=float32)"
"[0.00587813 0.         0.         0.         0.4024934  0.00445865
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.9,False,"[0.00445865 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[16.89241]], shape=(1, 1), dtype=float32)"
"[0.00445865 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.9965372998267412,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.0034627
 0.        0.        0.        0.4024934]","tf.Tensor([[17.028198]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.0034627
 0.        0.        0.        0.4024934]","tf.Tensor([[0.41777942]], shape=(1, 1), dtype=float32)",0.9486918177455663,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.0034627  0.         0.
 0.         0.4024934  0.00953024 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.53331524]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.0034627  0.         0.
 0.         0.4024934  0.00953024 0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.933422738686204,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.0034627  0.
 0.         0.         0.4024934  0.00953024 0.         0.
 0.         0.4024934  0.00835521 0.         0.         0.
 0.4024934 ]","tf.Tensor([[15.911336]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.0034627  0.
 0.         0.         0.4024934  0.00953024 0.         0.
 0.         0.4024934  0.00835521 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.7971126]], shape=(1, 1), dtype=float32)",0.9797112584114075,False,"[0.         0.         0.         0.         0.4024934  0.0034627
 0.         0.         0.         0.4024934  0.00953024 0.
 0.         0.         0.4024934  0.00835521 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.89428073]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.0034627
 0.         0.         0.         0.4024934  0.00953024 0.
 0.         0.         0.4024934  0.00835521 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.90696347]], shape=(1, 1), dtype=float32)",0.9890149116516114,False,"[0.0034627  0.         0.         0.         0.4024934  0.00953024
 0.         0.         0.         0.4024934  0.00835521 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.5015213]], shape=(1, 1), dtype=float32)"
"[0.0034627  0.         0.         0.         0.4024934  0.00953024
 0.         0.         0.         0.4024934  0.00835521 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.9906963467597961,False,"[0.00953024 0.         0.         0.         0.4024934  0.00835521
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.191963]], shape=(1, 1), dtype=float32)"
"[0.00953024 0.         0.         0.         0.4024934  0.00835521
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.9,False,"[0.00835521 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.355568]], shape=(1, 1), dtype=float32)"
"[0.00835521 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.2993758]], shape=(1, 1), dtype=float32)",0.9696199079044163,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.00044251 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.6653347]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.00044251 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.9645879645831883,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.00044251 0.         0.
 0.         0.4024934  0.00547446 0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.00869]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.00044251 0.         0.
 0.         0.4024934  0.00547446 0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.8875365160405636,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.00044251 0.
 0.         0.         0.4024934  0.00547446 0.         0.
 0.         0.4024934  0.01246348 0.         0.         0.
 0.4024934 ]","tf.Tensor([[15.352517]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.00044251 0.
 0.         0.         0.4024934  0.00547446 0.         0.
 0.         0.4024934  0.01246348 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.04039866]], shape=(1, 1), dtype=float32)",0.9012371901422739,False,"[0.         0.         0.         0.         0.4024934  0.00044251
 0.         0.         0.         0.4024934  0.00547446 0.
 0.         0.         0.4024934  0.01246348 0.         0.
 0.         0.4024934  0.00280268 0.         0.         0.
 0.4024934 ]","tf.Tensor([[2.2612624]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.00044251
 0.         0.         0.         0.4024934  0.00547446 0.
 0.         0.         0.4024934  0.01246348 0.         0.
 0.         0.4024934  0.00280268 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.995960134267807,False,"[0.00044251 0.         0.         0.         0.4024934  0.00547446
 0.         0.         0.         0.4024934  0.01246348 0.
 0.         0.         0.4024934  0.00280268 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[15.1255]], shape=(1, 1), dtype=float32)"
"[0.00044251 0.         0.         0.         0.4024934  0.00547446
 0.         0.         0.         0.4024934  0.01246348 0.
 0.         0.         0.4024934  0.00280268 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.8985624626278877,False,"[0.00547446 0.         0.         0.         0.4024934  0.01246348
 0.         0.         0.         0.4024934  0.00280268 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.00143754 0.         0.         0.
 0.4024934 ]","tf.Tensor([[16.365828]], shape=(1, 1), dtype=float32)"
"[0.00547446 0.         0.         0.         0.4024934  0.01246348
 0.         0.         0.         0.4024934  0.00280268 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.00143754 0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",1.0,False,"[0.01246348 0.         0.         0.         0.4024934  0.00280268
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.00143754 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.261986]], shape=(1, 1), dtype=float32)"
"[0.01246348 0.         0.         0.         0.4024934  0.00280268
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.00143754 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.7505549]], shape=(1, 1), dtype=float32)",0.9750554919242859,False,"[0.00280268 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.00143754 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.7639105]], shape=(1, 1), dtype=float32)"
"[0.00280268 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.00143754 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.9249445080757142,False,"[0.         0.         0.         0.         0.4024934  0.00143754
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[15.811005]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.00143754
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.9,False,"[0.00143754 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.25358]], shape=(1, 1), dtype=float32)"
"[0.00143754 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.9,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[17.368359]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.8116828]], shape=(1, 1), dtype=float32)",0.9169431243091821,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.00188859 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.9459724]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.00188859 0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.9811682820320129,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.00188859 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[15.806357]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.00188859 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.9,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.00188859 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.316462]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.00188859 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.9,False,"[0.         0.         0.         0.         0.4024934  0.00188859
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[16.201147]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.00188859
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.30833036]], shape=(1, 1), dtype=float32)",0.9308330357074738,False,"[0.00188859 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.6492048]], shape=(1, 1), dtype=float32)"
"[0.00188859 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.30711776]], shape=(1, 1), dtype=float32)",0.9998787403106689,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.6515502]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.9307117760181427,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[16.214195]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",1.0,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[16.691175]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",1.0,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[17.050797]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.9,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[17.179672]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.7105312]], shape=(1, 1), dtype=float32)",0.9289468824863434,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.6785719]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.23781413]], shape=(1, 1), dtype=float32)",0.9527282953262329,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.7950298]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",0.9228950852528215,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.00088633 0.         0.         0.
 0.4024934 ]","tf.Tensor([[16.969715]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.00088633 0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.]], shape=(1, 1), dtype=float32)",1.0,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.00088633 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.382433]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.00088633 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.707317]], shape=(1, 1), dtype=float32)",0.9707316994667053,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.00088633 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.67282814]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.00088633 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.9292683005332947,False,"[0.         0.         0.         0.         0.4024934  0.00088633
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[17.253605]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.00088633
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.8334218]], shape=(1, 1), dtype=float32)",0.916657817363739,False,"[0.00088633 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.0343667]], shape=(1, 1), dtype=float32)"
"[0.00088633 0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.]], shape=(1, 1), dtype=float32)",0.916657817363739,False,"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[16.858017]], shape=(1, 1), dtype=float32)"
"[0.        0.        0.        0.        0.4024934 0.        0.
 0.        0.        0.4024934 0.        0.        0.        0.
 0.4024934 0.        0.        0.        0.        0.4024934 0.
 0.        0.        0.        0.4024934]","tf.Tensor([[0.86021024]], shape=(1, 1), dtype=float32)",0.9113516703248024,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.00262731 0.         0.         0.
 0.4024934 ]","tf.Tensor([[1.1678305]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.00262731 0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.41002703]], shape=(1, 1), dtype=float32)",0.954981678724289,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.00262731 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.53816813]], shape=(1, 1), dtype=float32)"
"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.         0.
 0.         0.         0.4024934  0.00262731 0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.3847411]], shape=(1, 1), dtype=float32)",0.9974714070558548,False,"[0.         0.         0.         0.         0.4024934  0.
 0.         0.         0.         0.4024934  0.00262731 0.
 0.         0.         0.4024934  0.         0.         0.
 0.         0.4024934  0.         0.         0.         0.
 0.4024934 ]","tf.Tensor([[0.55724525]], shape=(1, 1), dtype=float32)"
